date;heure;CO;PM25;PM10;O3;NO2
;;mg/m3;microg/m3;microg/m3;microg/m3;microg/m3
15/07/2019;2;0;7;n/d;45;11
15/07/2019;3;0;6;n/d;45;11
15/07/2019;4;0;6;n/d;44;14
15/07/2019;5;0;9;n/d;36;22
15/07/2019;6;0;7;n/d;30;31
15/07/2019;7;0;8;19;36;25
15/07/2019;8;0;10;25;38;23
15/07/2019;9;0;11;27;46;22
15/07/2019;10;0;9;21;58;17
15/07/2019;11;0;10;19;70;13
15/07/2019;12;0;11;18;79;11
15/07/2019;13;0;n/d;n/d;83;10
15/07/2019;14;0;n/d;n/d;86;12
15/07/2019;15;0;n/d;14;88;13
15/07/2019;16;0;n/d;17;89;13
15/07/2019;17;0;n/d;18;93;13
15/07/2019;18;0;n/d;17;89;16
15/07/2019;19;0;10;15;89;18
15/07/2019;20;0;11;17;70;19
15/07/2019;21;0;11;19;56;20
15/07/2019;22;0;9;15;50;19
15/07/2019;23;0;7;13;46;22
15/07/2019;24;0;9;15;44;25
16/07/2019;1;0;10;14;50;17
16/07/2019;2;0;12;16;45;19
16/07/2019;3;0;12;n/d;41;21
16/07/2019;4;0;13;n/d;33;26
16/07/2019;5;0;14;n/d;28;34
16/07/2019;6;0;15;n/d;23;40
16/07/2019;7;0;16;26;28;41
16/07/2019;8;0;16;32;44;32
16/07/2019;9;0;17;31;58;25
16/07/2019;10;0;15;28;60;25
16/07/2019;11;0;17;32;65;24
16/07/2019;12;0;17;32;76;23
16/07/2019;13;0;15;34;87;20
16/07/2019;14;0;14;30;96;21
16/07/2019;15;0;13;29;108;21
16/07/2019;16;0;15;30;116;20
16/07/2019;17;0;14;24;114;22
16/07/2019;18;0;13;21;114;20
16/07/2019;19;0;13;22;105;23
16/07/2019;20;0;15;24;89;29
16/07/2019;21;0;18;27;71;35
16/07/2019;22;0;12;21;65;32
16/07/2019;23;0;12;18;63;31
16/07/2019;24;0;11;17;69;23
17/07/2019;1;0;11;16;72;15
17/07/2019;2;0;10;19;70;11
17/07/2019;3;0;11;20;67;13
17/07/2019;4;0;11;18;49;28
17/07/2019;5;0;12;19;43;36
17/07/2019;6;0;14;27;13;72
17/07/2019;7;0;17;46;17;76
17/07/2019;8;0;20;52;31;67
17/07/2019;9;0;18;43;49;56
17/07/2019;10;0;19;65;66;45
17/07/2019;11;0;17;44;87;34
17/07/2019;12;0;13;n/d;113;26
17/07/2019;13;0;12;n/d;124;21
17/07/2019;14;0;14;n/d;121;18
17/07/2019;15;0;12;26;121;16
17/07/2019;16;0;11;22;106;19
17/07/2019;17;0;9;17;91;26
17/07/2019;18;0;9;18;101;24
17/07/2019;19;0;13;23;105;20
17/07/2019;20;0;12;23;93;20
17/07/2019;21;0;11;21;94;20
17/07/2019;22;0;12;20;84;25
17/07/2019;23;0;11;19;80;21
17/07/2019;24;0;9;16;80;20
18/07/2019;1;0;7;12;79;17
18/07/2019;2;0;9;15;75;14
18/07/2019;3;0;8;15;71;15
18/07/2019;4;0;6;11;72;11
18/07/2019;5;0;9;14;63;20
18/07/2019;6;0;13;21;55;27
18/07/2019;7;0;17;28;52;31
18/07/2019;8;0;17;35;40;46
18/07/2019;9;0;15;31;51;34
18/07/2019;10;0;10;20;59;23
18/07/2019;11;0;10;25;65;21
18/07/2019;12;0;11;26;75;19
18/07/2019;13;0;10;n/d;76;18
18/07/2019;14;0;7;n/d;77;19
18/07/2019;15;0;8;25;70;17
18/07/2019;16;0;6;30;48;17
18/07/2019;17;0;7;27;49;17
18/07/2019;18;0;8;22;45;22
18/07/2019;19;0;10;21;40;23
18/07/2019;20;0;9;19;35;23
18/07/2019;21;0;10;12;29;23
18/07/2019;22;0;6;5;30;20
18/07/2019;23;0;4;5;26;20
18/07/2019;24;0;7;10;28;16
19/07/2019;1;0;5;9;27;13
19/07/2019;2;0;5;4;31;11
19/07/2019;3;0;5;7;28;11
19/07/2019;4;0;6;8;27;12
19/07/2019;5;0;7;9;23;18
19/07/2019;6;0;7;10;19;26
19/07/2019;7;0;7;13;16;32
19/07/2019;8;0;8;16;19;34
19/07/2019;9;0;9;20;22;33
19/07/2019;10;0;11;26;36;27
19/07/2019;11;0;9;22;50;23
19/07/2019;12;0;9;18;63;18
19/07/2019;13;0;9;17;69;18
19/07/2019;14;0;8;14;73;19
19/07/2019;15;0;7;16;71;22
19/07/2019;16;0;8;20;72;19
19/07/2019;17;0;8;16;68;21
19/07/2019;18;0;7;14;68;24
19/07/2019;19;0;11;19;61;28
19/07/2019;20;0;12;20;55;29
19/07/2019;21;0;13;20;57;21
19/07/2019;22;0;15;24;38;35
19/07/2019;23;0;20;28;29;47
19/07/2019;24;0;20;30;11;70
20/07/2019;1;0;16;26;8;69
20/07/2019;2;0;18;32;2;74
20/07/2019;3;0;17;31;18;57
20/07/2019;4;0;12;21;29;41
20/07/2019;5;0;11;19;19;49
20/07/2019;6;0;11;20;24;42
20/07/2019;7;0;10;19;34;29
20/07/2019;8;0;5;13;46;16
20/07/2019;9;0;7;n/d;49;17
20/07/2019;10;0;8;n/d;55;16
20/07/2019;11;0;8;n/d;46;15
20/07/2019;12;0;7;15;41;11
20/07/2019;13;0;8;15;41;14
20/07/2019;14;0;9;18;42;13
20/07/2019;15;0;6;14;41;16
20/07/2019;16;0;5;16;37;21
20/07/2019;17;0;7;9;39;18
20/07/2019;18;0;7;7;36;20
20/07/2019;19;0;6;8;35;17
20/07/2019;20;0;8;12;31;26
20/07/2019;21;0;10;17;31;28
20/07/2019;22;0;8;16;24;32
20/07/2019;23;0;10;16;18;41
20/07/2019;24;0;9;11;40;17
21/07/2019;1;0;8;13;42;16
21/07/2019;2;0;6;11;48;11
21/07/2019;3;0;7;11;44;11
21/07/2019;4;0;6;10;41;11
21/07/2019;5;0;7;14;40;11
21/07/2019;6;0;6;13;45;10
21/07/2019;7;0;5;9;45;8
21/07/2019;8;0;3;12;48;8
21/07/2019;9;0;3;6;51;10
21/07/2019;10;0;6;10;56;10
21/07/2019;11;0;6;6;58;8
21/07/2019;12;0;6;10;63;10
21/07/2019;13;0;7;9;70;9
21/07/2019;14;0;7;11;76;8
21/07/2019;15;0;7;10;74;11
21/07/2019;16;0;7;9;70;15
21/07/2019;17;0;8;12;73;10
21/07/2019;18;0;9;13;69;13
21/07/2019;19;0;10;14;71;13
21/07/2019;20;0;11;16;62;19
21/07/2019;21;0;9;12;55;23
21/07/2019;22;0;9;14;28;50
21/07/2019;23;0;10;19;31;48
21/07/2019;24;0;8;20;40;32
22/07/2019;1;0;8;18;38;25
22/07/2019;2;0;10;17;40;19
22/07/2019;3;0;7;12;42;14
22/07/2019;4;0;7;12;36;17
22/07/2019;5;0;8;14;29;28
22/07/2019;6;0;7;16;19;42
22/07/2019;7;0;9;17;24;46
22/07/2019;8;0;12;26;29;50
22/07/2019;9;0;13;30;41;51
22/07/2019;10;0;12;36;59;43
22/07/2019;11;0;12;n/d;77;32
22/07/2019;12;0;10;n/d;100;20
22/07/2019;13;0;13;n/d;113;25
22/07/2019;14;0;13;n/d;132;25
22/07/2019;15;0;14;n/d;158;21
22/07/2019;16;0;12;25;164;21
22/07/2019;17;0;12;25;147;30
22/07/2019;18;0;12;23;136;23
22/07/2019;19;0;11;20;125;22
22/07/2019;20;0;14;22;99;30
22/07/2019;21;0;16;29;91;31
22/07/2019;22;0;12;26;86;29
22/07/2019;23;0;12;25;79;27
22/07/2019;24;0;12;29;73;28
23/07/2019;1;0;13;32;80;22
23/07/2019;2;0;13;31;47;36
23/07/2019;3;0;14;30;36;41
23/07/2019;4;0;14;30;30;46
23/07/2019;5;0;15;33;18;61
23/07/2019;6;0;19;37;12;74
23/07/2019;7;0;21;57;32;70
23/07/2019;8;0;14;59;54;58
23/07/2019;9;0;15;n/d;70;57
23/07/2019;10;0;14;n/d;108;35
23/07/2019;11;0;14;n/d;120;24
23/07/2019;12;0;13;n/d;126;25
23/07/2019;13;0;14;24;115;31
23/07/2019;14;0;13;29;125;22
23/07/2019;15;0;12;30;124;27
23/07/2019;16;0;12;26;130;24
23/07/2019;17;0;13;24;135;18
23/07/2019;18;0;12;27;129;23
23/07/2019;19;0;13;26;113;23
23/07/2019;20;0;13;24;84;37
23/07/2019;21;0;15;27;65;49
23/07/2019;22;0;17;36;35;79
23/07/2019;23;0;15;33;n/d;68
23/07/2019;24;0;14;31;66;46
24/07/2019;1;0;12;31;68;38
24/07/2019;2;0;12;29;73;40
24/07/2019;3;0;13;29;73;29
24/07/2019;4;0;14;n/d;63;35
24/07/2019;5;0;15;n/d;19;82
24/07/2019;6;0;17;n/d;7;103
24/07/2019;7;0;18;n/d;34;79
24/07/2019;8;0;16;n/d;71;50
24/07/2019;9;0;19;n/d;95;45
24/07/2019;10;0;21;n/d;113;51
24/07/2019;11;0;22;n/d;143;48
24/07/2019;12;0;n/d;n/d;164;33
24/07/2019;13;0;n/d;n/d;179;23
24/07/2019;14;0;n/d;n/d;174;22
24/07/2019;15;0;n/d;n/d;158;23
24/07/2019;16;0;n/d;n/d;150;19
24/07/2019;17;0;n/d;n/d;144;28
24/07/2019;18;0;26;n/d;146;26
24/07/2019;19;0;23;n/d;87;78
24/07/2019;20;0;29;n/d;74;102
24/07/2019;21;0;34;49;107;74
24/07/2019;22;0;30;54;88;62
24/07/2019;23;0;26;55;100;37
24/07/2019;24;0;26;51;78;49
25/07/2019;1;0;24;49;82;40
25/07/2019;2;0;23;44;107;26
25/07/2019;3;0;21;42;96;33
25/07/2019;4;0;22;44;88;36
25/07/2019;5;0;22;43;48;66
25/07/2019;6;0;24;53;13;114
25/07/2019;7;0;28;70;20;123
25/07/2019;8;0;33;98;36;124
25/07/2019;9;n/d;31;97;n/d;n/d
25/07/2019;10;n/d;25;68;n/d;n/d
25/07/2019;11;n/d;n/d;n/d;n/d;n/d
25/07/2019;12;n/d;n/d;n/d;151;46
25/07/2019;13;n/d;n/d;n/d;130;37
25/07/2019;14;n/d;n/d;n/d;132;37
25/07/2019;15;n/d;n/d;n/d;127;34
25/07/2019;16;n/d;n/d;n/d;116;39
25/07/2019;17;n/d;n/d;n/d;119;42
25/07/2019;18;n/d;n/d;n/d;116;37
25/07/2019;19;n/d;n/d;n/d;76;75
25/07/2019;20;n/d;n/d;n/d;64;70
25/07/2019;21;n/d;n/d;n/d;79;47
25/07/2019;22;n/d;n/d;36;58;69
25/07/2019;23;n/d;n/d;43;65;58
25/07/2019;24;n/d;n/d;45;100;26
26/07/2019;1;0;n/d;39;105;20
26/07/2019;2;0;n/d;31;107;15
26/07/2019;3;0;n/d;27;105;14
26/07/2019;4;0;n/d;35;77;17
26/07/2019;5;0;n/d;35;52;16
26/07/2019;6;0;n/d;20;37;19
26/07/2019;7;0;n/d;18;37;18
26/07/2019;8;0;n/d;20;40;19
26/07/2019;9;0;n/d;34;44;23
26/07/2019;10;0;11;30;51;21
26/07/2019;11;0;13;20;68;20
26/07/2019;12;0;12;25;84;20
26/07/2019;13;0;14;21;99;16
26/07/2019;14;0;14;25;87;16
26/07/2019;15;0;15;22;82;14
26/07/2019;16;0;12;19;81;14
26/07/2019;17;0;11;19;78;16
26/07/2019;18;0;13;24;70;19
26/07/2019;19;0;15;22;70;14
26/07/2019;20;0;13;22;60;13
26/07/2019;21;0;11;19;58;13
26/07/2019;22;0;10;17;53;12
26/07/2019;23;0;12;21;41;15
26/07/2019;24;0;8;n/d;43;10
27/07/2019;1;0;6;n/d;43;9
27/07/2019;2;0;7;n/d;41;9
27/07/2019;3;0;n/d;n/d;46;7
27/07/2019;4;0;n/d;n/d;47;6
27/07/2019;5;0;n/d;n/d;49;7
27/07/2019;6;0;5;n/d;46;8
27/07/2019;7;0;4;n/d;39;12
27/07/2019;8;0;4;5;50;11
27/07/2019;9;0;4;5;48;13
27/07/2019;10;0;5;7;46;12
27/07/2019;11;0;7;10;50;10
27/07/2019;12;0;7;10;58;9
27/07/2019;13;0;7;10;63;8
27/07/2019;14;0;7;10;64;9
27/07/2019;15;0;7;10;66;9
27/07/2019;16;0;7;10;64;9
27/07/2019;17;0;8;8;64;10
27/07/2019;18;0;6;8;63;10
27/07/2019;19;0;6;7;62;12
27/07/2019;20;0;6;10;64;12
27/07/2019;21;0;7;7;68;10
27/07/2019;22;0;8;10;63;11
27/07/2019;23;0;10;13;61;9
27/07/2019;24;0;8;14;61;9
28/07/2019;1;0;8;15;55;11
28/07/2019;2;0;7;14;50;13
28/07/2019;3;0;10;14;45;13
28/07/2019;4;0;9;13;42;12
28/07/2019;5;0;8;15;36;11
28/07/2019;6;0;9;16;35;12
28/07/2019;7;0;10;19;36;13
28/07/2019;8;0;12;20;45;12
28/07/2019;9;0;9;12;54;9
28/07/2019;10;0;8;9;60;8
28/07/2019;11;0;8;11;64;9
28/07/2019;12;0;9;15;69;10
28/07/2019;13;0;8;18;68;11
28/07/2019;14;0;10;21;72;10
28/07/2019;15;0;11;20;73;9
28/07/2019;16;0;10;17;72;10
28/07/2019;17;0;8;16;72;9
28/07/2019;18;0;8;14;72;12
28/07/2019;19;0;8;15;71;12
28/07/2019;20;0;9;12;68;12
28/07/2019;21;0;9;14;67;12
28/07/2019;22;0;8;14;67;13
28/07/2019;23;0;7;13;62;15
28/07/2019;24;0;7;14;60;15
29/07/2019;1;0;7;11;55;18
29/07/2019;2;0;8;11;51;22
29/07/2019;3;0;9;11;36;30
29/07/2019;4;0;10;13;43;29
29/07/2019;5;0;11;16;41;31
29/07/2019;6;0;10;15;35;38
29/07/2019;7;0;10;16;29;47
29/07/2019;8;0;11;23;43;38
29/07/2019;9;0;10;22;54;32
29/07/2019;10;0;9;19;71;22
29/07/2019;11;0;7;15;82;18
29/07/2019;12;0;11;18;91;16
29/07/2019;13;0;13;19;98;17
29/07/2019;14;0;9;14;103;18
29/07/2019;15;0;8;16;104;18
29/07/2019;16;0;9;17;100;17
29/07/2019;17;0;9;17;94;23
29/07/2019;18;0;7;14;90;28
29/07/2019;19;0;8;14;78;40
29/07/2019;20;0;9;17;72;40
29/07/2019;21;0;9;17;40;70
29/07/2019;22;0;11;19;28;78
29/07/2019;23;0;10;19;39;60
29/07/2019;24;0;11;18;44;50
30/07/2019;1;0;9;17;59;23
30/07/2019;2;0;7;13;59;14
30/07/2019;3;0;6;15;57;8
30/07/2019;4;0;5;16;52;9
30/07/2019;5;0;6;19;45;18
30/07/2019;6;0;7;19;40;23
30/07/2019;7;0;7;23;41;24
30/07/2019;8;0;8;28;48;19
30/07/2019;9;0;10;28;54;17
30/07/2019;10;0;11;n/d;59;14
30/07/2019;11;0;11;n/d;63;14
30/07/2019;12;0;7;n/d;62;13
30/07/2019;13;0;8;n/d;66;14
30/07/2019;14;0;7;n/d;64;16
30/07/2019;15;0;7;27;65;16
30/07/2019;16;0;5;26;67;13
30/07/2019;17;0;5;15;63;14
30/07/2019;18;0;6;14;59;18
30/07/2019;19;0;8;14;54;20
30/07/2019;20;0;9;15;48;20
30/07/2019;21;0;10;17;46;20
30/07/2019;22;0;7;14;46;19
30/07/2019;23;0;6;12;48;12
30/07/2019;24;0;6;7;49;9
31/07/2019;1;0;4;4;47;8
31/07/2019;2;0;4;5;45;7
31/07/2019;3;0;5;6;42;6
31/07/2019;4;0;5;6;40;8
31/07/2019;5;0;6;9;36;12
31/07/2019;6;0;7;13;29;18
31/07/2019;7;0;6;17;28;23
31/07/2019;8;0;7;15;30;23
31/07/2019;9;0;9;19;36;20
31/07/2019;10;0;8;15;41;18
31/07/2019;11;0;8;15;53;14
31/07/2019;12;0;8;16;58;13
31/07/2019;13;0;8;20;56;18
31/07/2019;14;0;7;15;55;15
31/07/2019;15;0;7;14;58;15
31/07/2019;16;0;7;11;58;16
31/07/2019;17;0;7;11;62;17
31/07/2019;18;0;8;13;63;19
31/07/2019;19;0;10;16;57;23
31/07/2019;20;0;10;16;47;29
31/07/2019;21;0;11;17;52;17
31/07/2019;22;0;8;14;54;11
31/07/2019;23;0;6;10;40;22
31/07/2019;24;0;7;13;29;33
01/08/2019;1;0;8;17;13;52
01/08/2019;2;0;9;22;7;57
01/08/2019;3;0;9;22;18;47
01/08/2019;4;0;14;27;16;42
01/08/2019;5;0;8;15;17;40
01/08/2019;6;0;10;25;10;52
01/08/2019;7;0;11;32;15;52
01/08/2019;8;0;11;28;22;43
01/08/2019;9;0;10;25;29;43
01/08/2019;10;n/d;n/d;28;42;39
01/08/2019;11;0;n/d;32;49;34
01/08/2019;12;0;n/d;27;62;26
01/08/2019;13;0;n/d;25;83;17
01/08/2019;14;0;7;15;92;15
01/08/2019;15;0;8;20;96;17
01/08/2019;16;0;11;18;97;19
01/08/2019;17;0;10;17;98;21
01/08/2019;18;0;9;19;95;20
01/08/2019;19;0;10;18;77;24
01/08/2019;20;0;11;17;68;21
01/08/2019;21;0;8;18;65;13
01/08/2019;22;0;8;16;58;17
01/08/2019;23;0;8;17;55;17
01/08/2019;24;0;8;16;52;16
02/08/2019;1;0;8;12;52;12
02/08/2019;2;0;7;12;50;12
02/08/2019;3;0;6;11;50;11
02/08/2019;4;0;6;10;50;12
02/08/2019;5;0;5;8;39;23
02/08/2019;6;0;6;13;35;31
02/08/2019;7;0;8;14;35;32
02/08/2019;8;0;7;16;36;32
02/08/2019;9;0;8;20;43;29
02/08/2019;10;0;9;21;54;22
02/08/2019;11;0;7;16;72;17
02/08/2019;12;0;7;19;85;14
02/08/2019;13;0;9;17;94;11
02/08/2019;14;0;10;15;102;9
02/08/2019;15;0;9;18;101;13
02/08/2019;16;0;8;14;101;13
02/08/2019;17;0;9;17;92;14
02/08/2019;18;0;10;20;87;13
02/08/2019;19;0;11;18;85;17
02/08/2019;20;0;12;24;81;18
02/08/2019;21;0;10;20;77;19
02/08/2019;22;0;11;19;77;17
02/08/2019;23;0;12;19;71;18
02/08/2019;24;0;10;19;69;16
03/08/2019;1;0;9;19;65;14
03/08/2019;2;0;9;20;66;10
03/08/2019;3;0;10;21;62;10
03/08/2019;4;0;11;24;59;10
03/08/2019;5;0;11;25;54;14
03/08/2019;6;0;14;24;63;14
03/08/2019;7;0;13;21;69;14
03/08/2019;8;0;12;25;70;14
03/08/2019;9;0;14;24;69;16
03/08/2019;10;0;12;20;77;13
03/08/2019;11;0;12;18;81;14
03/08/2019;12;0;13;16;84;12
03/08/2019;13;0;13;14;89;9
03/08/2019;14;0;12;17;91;11
03/08/2019;15;0;11;17;90;15
03/08/2019;16;0;10;14;92;14
03/08/2019;17;0;10;15;90;14
03/08/2019;18;0;11;14;86;15
03/08/2019;19;0;12;18;80;18
03/08/2019;20;0;12;15;76;22
03/08/2019;21;0;13;17;65;26
03/08/2019;22;0;12;18;66;23
03/08/2019;23;0;11;15;62;24
03/08/2019;24;0;9;14;64;22
04/08/2019;1;0;11;14;46;35
04/08/2019;2;0;11;13;57;24
04/08/2019;3;0;7;12;58;17
04/08/2019;4;0;7;12;54;18
04/08/2019;5;0;8;11;53;18
04/08/2019;6;0;9;12;47;21
04/08/2019;7;0;10;14;46;26
04/08/2019;8;0;11;15;53;25
04/08/2019;9;0;10;15;63;25
04/08/2019;10;0;10;16;87;15
04/08/2019;11;0;8;14;101;10
04/08/2019;12;0;8;12;114;11
04/08/2019;13;0;9;11;114;14
04/08/2019;14;0;8;10;116;15
04/08/2019;15;0;7;9;119;12
04/08/2019;16;0;9;10;125;13
04/08/2019;17;0;8;12;113;24
04/08/2019;18;0;8;14;114;23
04/08/2019;19;0;11;14;100;23
04/08/2019;20;0;11;16;71;43
04/08/2019;21;0;14;29;89;15
04/08/2019;22;0;13;24;92;10
04/08/2019;23;0;12;20;83;9
04/08/2019;24;0;10;16;78;8
05/08/2019;1;0;11;17;69;7
05/08/2019;2;0;9;12;60;7
05/08/2019;3;0;8;9;55;7
05/08/2019;4;0;7;8;52;7
05/08/2019;5;0;7;9;46;12
05/08/2019;6;0;9;12;38;21
05/08/2019;7;0;8;13;27;34
05/08/2019;8;0;9;24;34;31
05/08/2019;9;0;9;22;44;27
05/08/2019;10;0;10;30;63;18
05/08/2019;11;0;12;29;74;13
05/08/2019;12;0;9;16;72;13
05/08/2019;13;0;7;15;72;13
05/08/2019;14;0;8;17;66;13
05/08/2019;15;0;6;17;57;16
05/08/2019;16;0;6;15;58;15
05/08/2019;17;0;6;15;58;15
05/08/2019;18;0;7;15;53;18
05/08/2019;19;0;8;16;51;19
05/08/2019;20;0;9;14;45;19
05/08/2019;21;0;9;12;37;31
05/08/2019;22;0;9;14;42;26
05/08/2019;23;0;8;14;43;19
05/08/2019;24;0;8;15;48;13
06/08/2019;1;0;8;13;43;13
06/08/2019;2;0;7;9;43;11
06/08/2019;3;0;8;9;44;9
06/08/2019;4;0;6;8;44;8
06/08/2019;5;0;10;13;36;14
06/08/2019;6;0;11;22;30;21
06/08/2019;7;0;9;22;27;26
06/08/2019;8;0;9;18;32;24
06/08/2019;9;0;7;17;40;20
06/08/2019;10;0;9;20;45;16
06/08/2019;11;0;8;n/d;43;20
06/08/2019;12;0;7;n/d;43;18
06/08/2019;13;0;7;16;37;20
06/08/2019;14;0;7;18;25;34
06/08/2019;15;0;5;12;35;26
06/08/2019;16;0;6;9;38;25
06/08/2019;17;0;6;7;38;21
06/08/2019;18;0;n/d;5;39;20
06/08/2019;19;0;n/d;6;35;21
06/08/2019;20;0;9;14;36;21
06/08/2019;21;0;9;12;35;20
06/08/2019;22;0;8;9;39;15
06/08/2019;23;0;7;11;40;12
06/08/2019;24;0;6;8;35;15
07/08/2019;1;0;6;9;36;13
07/08/2019;2;0;7;7;34;11
07/08/2019;3;0;6;8;29;14
07/08/2019;4;0;5;8;31;13
07/08/2019;5;0;n/d;6;30;16
07/08/2019;6;0;n/d;9;28;19
07/08/2019;7;0;8;11;27;26
07/08/2019;8;0;10;17;23;32
07/08/2019;9;0;11;20;30;32
07/08/2019;10;0;10;19;41;28
07/08/2019;11;0;8;14;54;21
07/08/2019;12;0;9;11;69;13
07/08/2019;13;0;8;17;69;13
07/08/2019;14;0;9;13;67;14
07/08/2019;15;0;8;17;67;14
07/08/2019;16;0;9;18;63;19
07/08/2019;17;0;9;17;64;18
07/08/2019;18;0;9;12;59;20
07/08/2019;19;0;8;10;54;23
07/08/2019;20;0;9;11;47;28
07/08/2019;21;0;11;12;42;36
07/08/2019;22;0;9;15;59;15
07/08/2019;23;0;7;11;50;22
07/08/2019;24;0;8;13;44;29
08/08/2019;1;0;9;14;33;38
08/08/2019;2;0;8;17;27;42
08/08/2019;3;0;9;15;38;27
08/08/2019;4;0;9;14;27;35
08/08/2019;5;0;10;15;8;59
08/08/2019;6;0;12;18;5;64
08/08/2019;7;0;11;24;14;56
08/08/2019;8;0;13;n/d;18;58
08/08/2019;9;0;17;n/d;35;46
08/08/2019;10;0;11;30;60;30
08/08/2019;11;0;7;21;79;18
08/08/2019;12;0;7;10;84;16
08/08/2019;13;0;9;16;80;20
08/08/2019;14;0;9;16;86;18
08/08/2019;15;0;8;14;78;22
08/08/2019;16;0;10;15;76;21
08/08/2019;17;0;8;15;69;32
08/08/2019;18;0;8;15;58;43
08/08/2019;19;0;9;13;65;33
08/08/2019;20;0;11;15;58;35
08/08/2019;21;0;12;17;53;34
08/08/2019;22;0;11;18;36;46
08/08/2019;23;0;10;15;22;60
08/08/2019;24;0;9;15;32;43
09/08/2019;1;0;7;14;31;39
09/08/2019;2;0;8;11;36;33
09/08/2019;3;0;7;8;44;25
09/08/2019;4;0;7;9;42;23
09/08/2019;5;0;7;10;28;40
09/08/2019;6;0;6;11;22;47
09/08/2019;7;0;8;14;17;48
09/08/2019;8;0;10;23;14;48
09/08/2019;9;0;12;18;22;46
09/08/2019;10;0;11;18;26;45
09/08/2019;11;0;14;17;35;39
09/08/2019;12;0;13;15;38;38
09/08/2019;13;0;n/d;12;22;51
09/08/2019;14;0;n/d;20;46;17
09/08/2019;15;0;n/d;5;47;21
09/08/2019;16;0;n/d;4;51;17
09/08/2019;17;0;6;7;52;18
09/08/2019;18;0;n/d;12;50;18
09/08/2019;19;0;7;13;50;16
09/08/2019;20;0;6;15;48;19
09/08/2019;21;0;8;16;47;16
09/08/2019;22;0;6;16;44;17
09/08/2019;23;0;8;15;44;15
09/08/2019;24;0;7;16;47;12
10/08/2019;1;0;6;13;51;9
10/08/2019;2;0;6;12;53;7
10/08/2019;3;0;7;13;51;8
10/08/2019;4;0;7;13;54;9
10/08/2019;5;0;7;14;55;8
10/08/2019;6;0;6;14;53;11
10/08/2019;7;0;7;13;56;10
10/08/2019;8;0;8;17;60;8
10/08/2019;9;0;10;14;63;9
10/08/2019;10;0;11;21;64;9
10/08/2019;11;0;11;20;66;9
10/08/2019;12;0;11;20;68;9
10/08/2019;13;0;10;20;68;11
10/08/2019;14;0;9;13;69;11
10/08/2019;15;0;11;16;74;11
10/08/2019;16;0;9;15;72;13
10/08/2019;17;0;7;13;69;15
10/08/2019;18;0;7;16;66;17
10/08/2019;19;0;9;13;66;18
10/08/2019;20;0;10;16;59;22
10/08/2019;21;0;10;18;58;21
10/08/2019;22;0;11;14;58;20
10/08/2019;23;0;11;17;59;14
10/08/2019;24;0;7;17;57;13
11/08/2019;1;0;7;16;56;11
11/08/2019;2;0;8;14;57;10
11/08/2019;3;0;7;13;54;9
11/08/2019;4;0;7;12;52;9
11/08/2019;5;0;4;16;51;8
11/08/2019;6;0;7;17;49;8
11/08/2019;7;0;7;16;48;10
11/08/2019;8;0;7;15;49;11
11/08/2019;9;0;8;14;49;11
11/08/2019;10;0;8;17;51;12
11/08/2019;11;0;8;19;51;12
11/08/2019;12;0;9;21;52;13
11/08/2019;13;0;8;21;55;13
11/08/2019;14;0;9;19;56;13
11/08/2019;15;0;9;16;59;13
11/08/2019;16;0;8;17;63;11
11/08/2019;17;0;6;14;65;10
11/08/2019;18;0;8;12;63;12
11/08/2019;19;0;8;11;62;13
11/08/2019;20;0;8;11;54;20
11/08/2019;21;0;11;16;47;18
11/08/2019;22;0;9;11;49;18
11/08/2019;23;0;7;12;51;12
11/08/2019;24;0;7;10;51;11
12/08/2019;1;0;12;n/d;53;10
12/08/2019;2;0;6;7;51;10
12/08/2019;3;0;7;8;41;14
12/08/2019;4;0;5;8;38;19
12/08/2019;5;0;n/d;8;29;26
12/08/2019;6;0;5;10;24;33
12/08/2019;7;0;6;12;25;32
12/08/2019;8;0;7;12;33;24
12/08/2019;9;0;8;14;49;17
12/08/2019;10;0;10;14;57;13
12/08/2019;11;0;8;16;58;14
12/08/2019;12;0;7;14;57;16
12/08/2019;13;0;7;n/d;63;13
12/08/2019;14;0;7;n/d;59;20
12/08/2019;15;0;6;n/d;52;26
12/08/2019;16;0;6;n/d;68;15
12/08/2019;17;0;5;n/d;67;13
12/08/2019;18;0;5;n/d;61;17
12/08/2019;19;0;8;n/d;60;15
12/08/2019;20;0;8;11;58;17
12/08/2019;21;0;7;7;52;21
12/08/2019;22;0;7;9;51;20
12/08/2019;23;0;6;10;53;17
12/08/2019;24;0;6;9;53;11
13/08/2019;1;0;6;8;53;9
13/08/2019;2;0;5;10;52;8
13/08/2019;3;0;7;10;51;7
13/08/2019;4;0;5;9;49;9
13/08/2019;5;0;7;9;39;18
13/08/2019;6;0;5;9;30;29
13/08/2019;7;0;7;12;32;30
13/08/2019;8;0;6;17;34;29
13/08/2019;9;0;6;19;50;18
13/08/2019;10;0;5;13;58;15
13/08/2019;11;0;6;11;62;12
13/08/2019;12;0;7;14;64;11
13/08/2019;13;0;5;13;64;13
13/08/2019;14;0;n/d;n/d;64;12
13/08/2019;15;0;n/d;n/d;63;11
13/08/2019;16;0;n/d;n/d;51;20
13/08/2019;17;0;n/d;n/d;53;20
13/08/2019;18;0;n/d;n/d;55;16
13/08/2019;19;0;n/d;n/d;53;16
13/08/2019;20;0;n/d;n/d;55;17
